"County","Election District","Election Precinct","Cong","Legs","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Early Voting Votes","Early Voting Votes Against","Election Day Votes","Election Day Votes Against","By Mail Votes","By Mail Votes Against","Prov. Votes","Prov. Votes Against","By Mail 2 Votes","By Mail 2 Votes Against","Total Votes","Total Votes Against"
"16","013","018","08","20","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Other Write-Ins","BOT","President - Vice Pres","","","Y","1","","0","","5","","0","","3","","9",""
"16","013","018","08","20","Gregory Thomas Coll","REP","Representative in Congress","08","","","69","","23","","28","","11","","42","","173",""
"16","013","018","08","20","Jamie Raskin","DEM","Representative in Congress","08","Y","","359","","81","","647","","47","","532","","1666",""
"16","013","018","08","20","Lih Young","DEM","Representative in Congress","08","","Y","0","","0","","0","","0","","0","","",""
"16","013","018","08","20","Other Write-Ins","BOT","Representative in Congress","08","","Y","1","","0","","1","","0","","0","","2",""
"16","013","018","08","20","Bibi M. Berry","BOT","Judge of the Circuit Court","06","Y","","260","","63","","509","","34","","396","","1262",""
"16","013","018","08","20","David A. Boynton","BOT","Judge of the Circuit Court","06","Y","","232","","51","","415","","33","","301","","1032",""
"16","013","018","08","20","Christopher C. Fogleman","BOT","Judge of the Circuit Court","06","Y","","228","","53","","386","","24","","288","","979",""
"16","013","018","08","20","Michael Joseph McAuliffe","BOT","Judge of the Circuit Court","06","Y","","228","","62","","403","","30","","304","","1027",""
"16","013","018","08","20","Marylin Pierre","BOT","Judge of the Circuit Court","06","","","172","","53","","332","","31","","279","","867",""
"16","013","018","08","20","Thomas P. Johnson, III","BOT","Judge of the Circuit Court","06","","Y","0","","0","","1","","0","","0","","",""
"16","013","018","08","20","Other Write-Ins","BOT","Judge of the Circuit Court","06","","Y","5","","3","","6","","2","","14","","31",""
"16","013","018","08","20","Mary Ellen Barbera","BOT","Judge Court of Appeals","07","Y","","320","43","77","15","591","11","44","8","452","16","1484","93"
"16","013","018","08","20","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","298","52","69","20","562","33","43","9","428","25","1400","139"
"16","013","018","08","20","Steven B. Gould","BOT","Judge Special Appeals","07","Y","","295","53","59","24","542","38","42","7","380","58","1318","180"
"16","013","018","08","20","Sunil Dasgupta","NON","Board of Education At Large","","","","167","","34","","263","","20","","247","","731",""
"16","013","018","08","20","Lynne Harris","NON","Board of Education At Large","","Y","","192","","54","","344","","31","","238","","859",""
"16","013","018","08","20","Other Write-Ins","NON","Board of Education At Large","","","Y","1","","0","","0","","1","","1","","3",""
"16","013","018","08","20","Michael Fryar","NON","Board of Education     ","002","","","132","","32","","209","","12","","179","","564",""
"16","013","018","08","20","Rebecca K. Smondrowski","NON","Board of Education     ","002","Y","","177","","47","","341","","31","","272","","868",""
"16","013","018","08","20","Other Write-Ins","NON","Board of Education     ","002","","Y","3","","1","","0","","2","","1","","7",""
"16","013","018","08","20","Shebra Evans","NON","Board of Education     ","004","Y","","208","","50","","507","","28","","377","","1170",""
"16","013","018","08","20","Steve Solomon","NON","Board of Education     ","004","","","106","","30","","79","","17","","85","","317",""
"16","013","018","08","20","Other Write-Ins","NON","Board of Education     ","004","","Y","5","","1","","0","","1","","0","","7",""
"16","013","019","08","20","Donald J. Trump","REP","President - Vice Pres","","","","111","","35","","21","","4","","52","","223",""
"16","013","019","08","20","Joe Biden","DEM","President - Vice Pres","","Y","","317","","55","","652","","37","","584","","1645",""
"16","013","019","08","20","Jo Jorgensen","LIB","President - Vice Pres","","","","7","","2","","4","","0","","3","","16",""
"16","013","019","08","20","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","2","","0","","2","","0","","2","","6",""
"16","013","019","08","20","Jerome M. Segal","BAR","President - Vice Pres","","","","3","","1","","0","","0","","0","","4",""
"16","013","019","08","20","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Other Write-Ins","BOT","President - Vice Pres","","","Y","3","","0","","2","","1","","11","","17",""
"16","013","019","08","20","Gregory Thomas Coll","REP","Representative in Congress","08","","","115","","37","","29","","5","","63","","249",""
"16","013","019","08","20","Jamie Raskin","DEM","Representative in Congress","08","Y","","319","","54","","637","","35","","568","","1613",""
"16","013","019","08","20","Lih Young","DEM","Representative in Congress","08","","Y","0","","0","","0","","0","","0","","",""
"16","013","019","08","20","Other Write-Ins","BOT","Representative in Congress","08","","Y","0","","0","","3","","0","","2","","5",""
"16","013","019","08","20","Bibi M. Berry","BOT","Judge of the Circuit Court","06","Y","","273","","52","","487","","21","","437","","1270",""
"16","013","019","08","20","David A. Boynton","BOT","Judge of the Circuit Court","06","Y","","243","","53","","394","","19","","356","","1065",""
"16","013","019","08","20","Christopher C. Fogleman","BOT","Judge of the Circuit Court","06","Y","","233","","49","","366","","17","","335","","1000",""
"16","013","019","08","20","Michael Joseph McAuliffe","BOT","Judge of the Circuit Court","06","Y","","241","","56","","380","","17","","333","","1027",""
"16","013","019","08","20","Marylin Pierre","BOT","Judge of the Circuit Court","06","","","179","","42","","334","","17","","281","","853",""
"16","013","019","08","20","Thomas P. Johnson, III","BOT","Judge of the Circuit Court","06","","Y","0","","0","","3","","0","","0","","",""
"16","013","019","08","20","Other Write-Ins","BOT","Judge of the Circuit Court","06","","Y","3","","1","","15","","1","","6","","29",""
"16","013","019","08","20","Mary Ellen Barbera","BOT","Judge Court of Appeals","07","Y","","327","48","64","13","559","24","30","1","477","28","1457","114"
"16","013","019","08","20","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","313","56","61","15","528","38","28","2","450","41","1380","152"
"16","013","019","08","20","Steven B. Gould","BOT","Judge Special Appeals","07","Y","","298","62","60","16","503","48","24","5","425","58","1310","189"
"16","013","019","08","20","Sunil Dasgupta","NON","Board of Education At Large","","","","203","","38","","365","","19","","325","","950",""
"16","013","019","08","20","Lynne Harris","NON","Board of Education At Large","","Y","","157","","44","","219","","10","","215","","645",""
"16","013","019","08","20","Other Write-Ins","NON","Board of Education At Large","","","Y","4","","0","","1","","0","","1","","6",""
"16","013","019","08","20","Michael Fryar","NON","Board of Education     ","002","","","120","","27","","177","","9","","183","","516",""
"16","013","019","08","20","Rebecca K. Smondrowski","NON","Board of Education     ","002","Y","","198","","41","","348","","15","","299","","901",""
"16","013","019","08","20","Other Write-Ins","NON","Board of Education     ","002","","Y","3","","0","","0","","0","","2","","5",""
"16","013","019","08","20","Shebra Evans","NON","Board of Education     ","004","Y","","212","","31","","465","","17","","379","","1104",""
"16","013","019","08","20","Steve Solomon","NON","Board of Education     ","004","","","114","","43","","87","","8","","114","","366",""
"16","013","019","08","20","Other Write-Ins","NON","Board of Education     ","004","","Y","1","","0","","2","","0","","1","","4",""
"16","013","020","08","19","Donald J. Trump","REP","President - Vice Pres","","","","176","","58","","97","","17","","215","","563",""
"16","013","020","08","19","Joe Biden","DEM","President - Vice Pres","","Y","","174","","31","","517","","28","","391","","1141",""
"16","013","020","08","19","Jo Jorgensen","LIB","President - Vice Pres","","","","0","","1","","3","","0","","6","","10",""
"16","013","020","08","19","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","0","","0","","3","","1","","1","","5",""
"16","013","020","08","19","Jerome M. Segal","BAR","President - Vice Pres","","","","0","","0","","1","","1","","5","","7",""
"16","013","020","08","19","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","1","","0","","0","","",""
"16","013","020","08","19","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Jade Simmons","OTH","President - Vice Pres","","","Y","1","","0","","0","","0","","0","","",""
"16","013","020","08","19","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","1","","1","","",""
"16","013","020","08","19","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Other Write-Ins","BOT","President - Vice Pres","","","Y","6","","2","","5","","2","","13","","32",""
"16","013","020","08","19","Gregory Thomas Coll","REP","Representative in Congress","08","","","181","","55","","117","","17","","223","","593",""
"16","013","020","08","19","Jamie Raskin","DEM","Representative in Congress","08","Y","","169","","36","","491","","29","","377","","1102",""
"16","013","020","08","19","Lih Young","DEM","Representative in Congress","08","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Other Write-Ins","BOT","Representative in Congress","08","","Y","1","","0","","1","","0","","1","","3",""
"16","013","020","08","19","Bibi M. Berry","BOT","Judge of the Circuit Court","06","Y","","188","","44","","369","","24","","341","","966",""
"16","013","020","08","19","David A. Boynton","BOT","Judge of the Circuit Court","06","Y","","191","","44","","366","","25","","329","","955",""
"16","013","020","08","19","Christopher C. Fogleman","BOT","Judge of the Circuit Court","06","Y","","192","","38","","368","","27","","328","","953",""
"16","013","020","08","19","Michael Joseph McAuliffe","BOT","Judge of the Circuit Court","06","Y","","189","","37","","352","","23","","330","","931",""
"16","013","020","08","19","Marylin Pierre","BOT","Judge of the Circuit Court","06","","","105","","28","","168","","12","","126","","439",""
"16","013","020","08","19","Thomas P. Johnson, III","BOT","Judge of the Circuit Court","06","","Y","0","","0","","0","","0","","0","","",""
"16","013","020","08","19","Other Write-Ins","BOT","Judge of the Circuit Court","06","","Y","8","","6","","4","","0","","10","","28",""
"16","013","020","08","19","Mary Ellen Barbera","BOT","Judge Court of Appeals","07","Y","","237","45","58","13","430","29","32","5","373","35","1130","127"
"16","013","020","08","19","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","231","44","52","14","420","35","29","7","372","23","1104","123"
"16","013","020","08","19","Steven B. Gould","BOT","Judge Special Appeals","07","Y","","234","42","58","8","423","30","33","2","358","36","1106","118"
"16","013","020","08","19","Sunil Dasgupta","NON","Board of Education At Large","","","","87","","19","","164","","15","","163","","448",""
"16","013","020","08","19","Lynne Harris","NON","Board of Education At Large","","Y","","152","","40","","248","","18","","206","","664",""
"16","013","020","08","19","Other Write-Ins","NON","Board of Education At Large","","","Y","5","","4","","1","","1","","6","","17",""
"16","013","020","08","19","Michael Fryar","NON","Board of Education     ","002","","","95","","24","","165","","14","","179","","477",""
"16","013","020","08","19","Rebecca K. Smondrowski","NON","Board of Education     ","002","Y","","122","","27","","232","","15","","174","","570",""
"16","013","020","08","19","Other Write-Ins","NON","Board of Education     ","002","","Y","2","","3","","1","","1","","1","","8",""
"16","013","020","08","19","Shebra Evans","NON","Board of Education     ","004","Y","","104","","18","","262","","13","","218","","615",""
"16","013","020","08","19","Steve Solomon","NON","Board of Education     ","004","","","134","","36","","163","","14","","149","","496",""
"16","013","020","08","19","Other Write-Ins","NON","Board of Education     ","004","","Y","2","","2","","0","","0","","0","","4",""
"16","013","021","08","20","Donald J. Trump","REP","President - Vice Pres","","","","66","","28","","29","","9","","41","","173",""
"16","013","021","08","20","Joe Biden","DEM","President - Vice Pres","","Y","","547","","151","","940","","116","","869","","2623",""
"16","013","021","08","20","Jo Jorgensen","LIB","President - Vice Pres","","","","2","","1","","5","","1","","8","","17",""
"16","013","021","08","20","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","9","","2","","5","","1","","7","","24",""
"16","013","021","08","20","Jerome M. Segal","BAR","President - Vice Pres","","","","7","","3","","0","","3","","5","","18",""
"16","013","021","08","20","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Brian Carroll","OTH","President - Vice Pres","","","Y","1","","0","","0","","0","","0","","",""
"16","013","021","08","20","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Other Write-Ins","BOT","President - Vice Pres","","","Y","4","","0","","2","","0","","3","","10",""
"16","013","021","08","20","Gregory Thomas Coll","REP","Representative in Congress","08","","","60","","27","","34","","9","","46","","176",""
"16","013","021","08","20","Jamie Raskin","DEM","Representative in Congress","08","Y","","542","","147","","928","","111","","863","","2591",""
"16","013","021","08","20","Lih Young","DEM","Representative in Congress","08","","Y","0","","0","","0","","0","","0","","",""
"16","013","021","08","20","Other Write-Ins","BOT","Representative in Congress","08","","Y","4","","0","","3","","1","","1","","9",""
"16","013","021","08","20","Bibi M. Berry","BOT","Judge of the Circuit Court","06","Y","","352","","99","","636","","71","","597","","1755",""
"16","013","021","08","20","David A. Boynton","BOT","Judge of the Circuit Court","06","Y","","293","","86","","495","","59","","437","","1370",""
"16","013","021","08","20","Christopher C. Fogleman","BOT","Judge of the Circuit Court","06","Y","","280","","87","","476","","59","","423","","1325",""
"16","013","021","08","20","Michael Joseph McAuliffe","BOT","Judge of the Circuit Court","06","Y","","311","","85","","479","","62","","415","","1352",""
"16","013","021","08","20","Marylin Pierre","BOT","Judge of the Circuit Court","06","","","318","","83","","498","","60","","470","","1429",""
"16","013","021","08","20","Thomas P. Johnson, III","BOT","Judge of the Circuit Court","06","","Y","0","","0","","0","","0","","2","","",""
"16","013","021","08","20","Other Write-Ins","BOT","Judge of the Circuit Court","06","","Y","19","","0","","13","","1","","17","","52",""
"16","013","021","08","20","Mary Ellen Barbera","BOT","Judge Court of Appeals","07","Y","","439","68","117","34","756","44","85","13","674","60","2071","219"
"16","013","021","08","20","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","426","72","106","37","715","77","82","18","646","73","1975","277"
"16","013","021","08","20","Steven B. Gould","BOT","Judge Special Appeals","07","Y","","394","99","110","32","667","100","75","20","591","109","1837","360"
"16","013","021","08","20","Sunil Dasgupta","NON","Board of Education At Large","","","","258","","68","","423","","44","","477","","1270",""
"16","013","021","08","20","Lynne Harris","NON","Board of Education At Large","","Y","","259","","79","","427","","56","","310","","1131",""
"16","013","021","08","20","Other Write-Ins","NON","Board of Education At Large","","","Y","1","","0","","0","","0","","0","","1",""
"16","013","021","08","20","Michael Fryar","NON","Board of Education     ","002","","","185","","48","","281","","35","","301","","850",""
"16","013","021","08","20","Rebecca K. Smondrowski","NON","Board of Education     ","002","Y","","299","","86","","484","","55","","407","","1331",""
"16","013","021","08","20","Other Write-Ins","NON","Board of Education     ","002","","Y","2","","1","","5","","1","","2","","11",""
"16","013","021","08","20","Shebra Evans","NON","Board of Education     ","004","Y","","326","","65","","642","","52","","599","","1684",""
"16","013","021","08","20","Steve Solomon","NON","Board of Education     ","004","","","160","","70","","142","","39","","132","","543",""
"16","013","021","08","20","Other Write-Ins","NON","Board of Education     ","004","","Y","1","","1","","0","","1","","2","","5",""
"16","013","022","08","20","Donald J. Trump","REP","President - Vice Pres","","","","45","","54","","21","","18","","36","","174",""
"16","013","022","08","20","Joe Biden","DEM","President - Vice Pres","","Y","","499","","161","","548","","82","","689","","1979",""
"16","013","022","08","20","Jo Jorgensen","LIB","President - Vice Pres","","","","3","","0","","2","","1","","5","","11",""
"16","013","022","08","20","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","7","","5","","3","","2","","7","","24",""
"16","013","022","08","20","Jerome M. Segal","BAR","President - Vice Pres","","","","3","","2","","0","","1","","2","","8",""
"16","013","022","08","20","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","1","","",""
"16","013","022","08","20","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"16","013","022","08","20","Kanye West","OTH","President - Vice Pres","","","Y","0","","1","","1","","0","","0","","",""
"16","013","022","08","20","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","1","","0","","0","","0","","",""
