"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Early Votes","Election Night Votes","Mail-In Ballot 1 Votes","Provisional Votes","Mail-In Ballot 2 Votes" 
"16","Montgomery County","004-009","08","17","President - Vice Pres","","Dean Phillips","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-009","08","17","President - Vice Pres","","Marianne Williamson","DEM","","1","1","4","0","1" 
"16","Montgomery County","004-009","08","17","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","1","16","4","0","3" 
"16","Montgomery County","004-009","08","17","President - Vice Pres","08","Joe Biden","DEM","Y","28","123","115","7","37" 
"16","Montgomery County","004-009","08","17","President - Vice Pres","08","Dean Phillips","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-009","08","17","President - Vice Pres","08","Marianne Williamson","DEM","","1","1","4","0","1" 
"16","Montgomery County","004-009","08","17","President - Vice Pres","08","Uncommitted to any Presidential Candidate","DEM","","1","16","4","0","3" 
"16","Montgomery County","004-009","08","17","U.S. Senator","","Angela Alsobrooks","DEM","Y","14","72","50","4","23" 
"16","Montgomery County","004-009","08","17","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-009","08","17","U.S. Senator","","Marcellus Crews","DEM","","0","1","0","0","0" 
"16","Montgomery County","004-009","08","17","U.S. Senator","","Brian E. Frydenborg","DEM","","0","3","0","0","0" 
"16","Montgomery County","004-009","08","17","U.S. Senator","","Scottie J. Griffin","DEM","","0","3","0","0","0" 
"16","Montgomery County","004-009","08","17","U.S. Senator","","Robert K. Houton","DEM","","0","1","1","0","0" 
"16","Montgomery County","004-009","08","17","U.S. Senator","","Joseph Perez","DEM","","0","2","0","1","0" 
"16","Montgomery County","004-009","08","17","U.S. Senator","","Steven Henry Seuferer","DEM","","0","0","0","0","1" 
"16","Montgomery County","004-009","08","17","U.S. Senator","","David J. Trone","DEM","","16","55","67","2","17" 
"16","Montgomery County","004-009","08","17","U.S. Senator","","Andrew Jaye Wildman","DEM","","0","1","0","0","0" 
"16","Montgomery County","004-009","08","17","U.S. Congress","08","Eric Felber","DEM","","0","10","5","0","2" 
"16","Montgomery County","004-009","08","17","U.S. Congress","08","Jamie Raskin","DEM","Y","30","127","115","7","39" 
"16","Montgomery County","004-009","08","17","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","DEM","Y","19","102","82","6","27" 
"16","Montgomery County","004-009","08","17","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","DEM","Y","20","102","86","7","28" 
"16","Montgomery County","004-009","08","17","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","DEM","Y","21","91","82","7","23" 
"16","Montgomery County","004-009","08","17","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","DEM","Y","20","82","70","6","19" 
"16","Montgomery County","004-009","08","17","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","DEM","","9","53","42","2","15" 
"16","Montgomery County","004-009","08","17","Democratic Delegates","08","Saman Q. Ahmad (Biden)","DEM","Y","19","100","88","4","28" 
"16","Montgomery County","004-009","08","17","Democratic Delegates","08","Mark Feinroth (Biden)","DEM","Y","20","87","82","5","26" 
"16","Montgomery County","004-009","08","17","Democratic Delegates","08","Will Jawando (Biden)","DEM","Y","25","99","85","6","27" 
"16","Montgomery County","004-009","08","17","Democratic Delegates","08","Eric Luedtke (Biden)","DEM","Y","20","88","76","3","24" 
"16","Montgomery County","004-009","08","17","Democratic Delegates","08","Lily Qi (Biden)","DEM","Y","23","104","94","3","32" 
"16","Montgomery County","004-009","08","17","Democratic Delegates","08","Devang M. Shah (Biden)","DEM","Y","18","82","77","4","24" 
"16","Montgomery County","004-009","08","17","Democratic Delegates","08","Liza Smith (Uncommitted)","DEM","","7","44","35","3","13" 
"16","Montgomery County","004-009","08","17","Democratic Delegates","08","Jeff Waldstreicher (Biden)","DEM","Y","22","86","82","4","22" 
"16","Montgomery County","004-009","08","17","Democratic Delegates","08","Jheanelle K. Wilkins (Biden)","DEM","Y","20","101","88","5","29" 
"16","Montgomery County","004-009","08","17","Democratic Delegates","08","Teresa Saavedra Woorman (Biden)","DEM","Y","20","108","96","5","29" 
"16","Montgomery County","004-009","08","17","Democratic Delegates","08","Julie Rodin Zebrak (Biden)","DEM","Y","18","102","96","4","30" 
"16","Montgomery County","004-010","08","16","President - Vice Pres","","Joe Biden","DEM","Y","50","154","185","21","136" 
"16","Montgomery County","004-010","08","16","President - Vice Pres","","Dean Phillips","DEM","","1","3","0","1","0" 
"16","Montgomery County","004-010","08","16","President - Vice Pres","","Marianne Williamson","DEM","","0","7","3","0","3" 
"16","Montgomery County","004-010","08","16","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","2","16","14","2","10" 
"16","Montgomery County","004-010","08","16","President - Vice Pres","08","Joe Biden","DEM","Y","50","154","185","21","136" 
"16","Montgomery County","004-010","08","16","President - Vice Pres","08","Dean Phillips","DEM","","1","3","0","1","0" 
"16","Montgomery County","004-010","08","16","President - Vice Pres","08","Marianne Williamson","DEM","","0","7","3","0","3" 
"16","Montgomery County","004-010","08","16","President - Vice Pres","08","Uncommitted to any Presidential Candidate","DEM","","2","16","14","2","10" 
"16","Montgomery County","004-010","08","16","U.S. Senator","","Angela Alsobrooks","DEM","Y","25","87","65","11","73" 
"16","Montgomery County","004-010","08","16","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","1","1","2","0","1" 
"16","Montgomery County","004-010","08","16","U.S. Senator","","Marcellus Crews","DEM","","0","0","0","0","1" 
"16","Montgomery County","004-010","08","16","U.S. Senator","","Brian E. Frydenborg","DEM","","0","1","3","0","2" 
"16","Montgomery County","004-010","08","16","U.S. Senator","","Scottie J. Griffin","DEM","","0","1","1","0","0" 
"16","Montgomery County","004-010","08","16","U.S. Senator","","Robert K. Houton","DEM","","0","0","1","0","0" 
"16","Montgomery County","004-010","08","16","U.S. Senator","","Joseph Perez","DEM","","0","1","0","0","0" 
"16","Montgomery County","004-010","08","16","U.S. Senator","","Steven Henry Seuferer","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-010","08","16","U.S. Senator","","David J. Trone","DEM","","27","89","120","14","71" 
"16","Montgomery County","004-010","08","16","U.S. Senator","","Andrew Jaye Wildman","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-010","08","16","U.S. Congress","08","Eric Felber","DEM","","5","15","2","1","3" 
"16","Montgomery County","004-010","08","16","U.S. Congress","08","Jamie Raskin","DEM","Y","48","163","193","22","144" 
"16","Montgomery County","004-010","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","DEM","Y","38","143","125","19","105" 
"16","Montgomery County","004-010","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","DEM","Y","38","147","132","17","101" 
"16","Montgomery County","004-010","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","DEM","Y","41","138","127","19","101" 
"16","Montgomery County","004-010","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","DEM","Y","36","152","106","18","89" 
"16","Montgomery County","004-010","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","DEM","","25","34","63","5","38" 
"16","Montgomery County","004-010","08","16","Democratic Delegates","08","Saman Q. Ahmad (Biden)","DEM","Y","40","131","142","13","98" 
"16","Montgomery County","004-010","08","16","Democratic Delegates","08","Mark Feinroth (Biden)","DEM","Y","43","132","144","14","97" 
"16","Montgomery County","004-010","08","16","Democratic Delegates","08","Will Jawando (Biden)","DEM","Y","42","128","140","12","102" 
"16","Montgomery County","004-010","08","16","Democratic Delegates","08","Eric Luedtke (Biden)","DEM","Y","43","126","140","11","95" 
"16","Montgomery County","004-010","08","16","Democratic Delegates","08","Lily Qi (Biden)","DEM","Y","47","141","149","13","106" 
"16","Montgomery County","004-010","08","16","Democratic Delegates","08","Devang M. Shah (Biden)","DEM","Y","40","120","126","11","92" 
"16","Montgomery County","004-010","08","16","Democratic Delegates","08","Liza Smith (Uncommitted)","DEM","","11","53","50","3","21" 
"16","Montgomery County","004-010","08","16","Democratic Delegates","08","Jeff Waldstreicher (Biden)","DEM","Y","41","123","132","13","90" 
"16","Montgomery County","004-010","08","16","Democratic Delegates","08","Jheanelle K. Wilkins (Biden)","DEM","Y","45","132","149","12","98" 
"16","Montgomery County","004-010","08","16","Democratic Delegates","08","Teresa Saavedra Woorman (Biden)","DEM","Y","44","134","147","13","100" 
"16","Montgomery County","004-010","08","16","Democratic Delegates","08","Julie Rodin Zebrak (Biden)","DEM","Y","41","131","156","14","103" 
"16","Montgomery County","004-011","08","16","President - Vice Pres","","Joe Biden","DEM","Y","21","26","80","11","60" 
"16","Montgomery County","004-011","08","16","President - Vice Pres","","Dean Phillips","DEM","","1","0","1","0","0" 
"16","Montgomery County","004-011","08","16","President - Vice Pres","","Marianne Williamson","DEM","","0","0","2","1","0" 
"16","Montgomery County","004-011","08","16","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","0","2","4","0","0" 
"16","Montgomery County","004-011","08","16","President - Vice Pres","08","Joe Biden","DEM","Y","21","26","80","11","60" 
"16","Montgomery County","004-011","08","16","President - Vice Pres","08","Dean Phillips","DEM","","1","0","1","0","0" 
"16","Montgomery County","004-011","08","16","President - Vice Pres","08","Marianne Williamson","DEM","","0","0","2","1","0" 
"16","Montgomery County","004-011","08","16","President - Vice Pres","08","Uncommitted to any Presidential Candidate","DEM","","0","2","4","0","0" 
"16","Montgomery County","004-011","08","16","U.S. Senator","","Angela Alsobrooks","DEM","Y","9","11","21","6","26" 
"16","Montgomery County","004-011","08","16","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-011","08","16","U.S. Senator","","Marcellus Crews","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-011","08","16","U.S. Senator","","Brian E. Frydenborg","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-011","08","16","U.S. Senator","","Scottie J. Griffin","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-011","08","16","U.S. Senator","","Robert K. Houton","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-011","08","16","U.S. Senator","","Joseph Perez","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-011","08","16","U.S. Senator","","Steven Henry Seuferer","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-011","08","16","U.S. Senator","","David J. Trone","DEM","","13","17","63","7","33" 
"16","Montgomery County","004-011","08","16","U.S. Senator","","Andrew Jaye Wildman","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-011","08","16","U.S. Congress","08","Eric Felber","DEM","","1","0","1","2","8" 
"16","Montgomery County","004-011","08","16","U.S. Congress","08","Jamie Raskin","DEM","Y","21","28","83","10","52" 
"16","Montgomery County","004-011","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","DEM","Y","18","20","48","6","37" 
"16","Montgomery County","004-011","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","DEM","Y","17","23","53","8","37" 
"16","Montgomery County","004-011","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","DEM","Y","18","25","63","9","42" 
"16","Montgomery County","004-011","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","DEM","Y","16","18","38","7","32" 
"16","Montgomery County","004-011","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","DEM","","3","8","19","3","9" 
"16","Montgomery County","004-011","08","16","Democratic Delegates","08","Saman Q. Ahmad (Biden)","DEM","Y","11","18","48","9","30" 
"16","Montgomery County","004-011","08","16","Democratic Delegates","08","Mark Feinroth (Biden)","DEM","Y","16","20","60","10","38" 
"16","Montgomery County","004-011","08","16","Democratic Delegates","08","Will Jawando (Biden)","DEM","Y","16","16","55","10","31" 
"16","Montgomery County","004-011","08","16","Democratic Delegates","08","Eric Luedtke (Biden)","DEM","Y","13","20","53","10","34" 
"16","Montgomery County","004-011","08","16","Democratic Delegates","08","Lily Qi (Biden)","DEM","Y","17","15","58","11","38" 
"16","Montgomery County","004-011","08","16","Democratic Delegates","08","Devang M. Shah (Biden)","DEM","Y","12","14","48","9","31" 
"16","Montgomery County","004-011","08","16","Democratic Delegates","08","Liza Smith (Uncommitted)","DEM","","2","7","17","5","6" 
"16","Montgomery County","004-011","08","16","Democratic Delegates","08","Jeff Waldstreicher (Biden)","DEM","Y","16","20","54","9","38" 
"16","Montgomery County","004-011","08","16","Democratic Delegates","08","Jheanelle K. Wilkins (Biden)","DEM","Y","16","20","60","10","35" 
"16","Montgomery County","004-011","08","16","Democratic Delegates","08","Teresa Saavedra Woorman (Biden)","DEM","Y","11","17","57","9","36" 
"16","Montgomery County","004-011","08","16","Democratic Delegates","08","Julie Rodin Zebrak (Biden)","DEM","Y","14","22","59","9","37" 
"16","Montgomery County","004-012","08","15","President - Vice Pres","","Joe Biden","DEM","Y","89","299","170","21","140" 
"16","Montgomery County","004-012","08","15","President - Vice Pres","","Dean Phillips","DEM","","3","4","2","0","0" 
"16","Montgomery County","004-012","08","15","President - Vice Pres","","Marianne Williamson","DEM","","1","3","2","0","1" 
"16","Montgomery County","004-012","08","15","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","19","33","17","1","9" 
"16","Montgomery County","004-012","08","15","President - Vice Pres","08","Joe Biden","DEM","Y","89","299","170","21","140" 
"16","Montgomery County","004-012","08","15","President - Vice Pres","08","Dean Phillips","DEM","","3","4","2","0","0" 
"16","Montgomery County","004-012","08","15","President - Vice Pres","08","Marianne Williamson","DEM","","1","3","2","0","1" 
"16","Montgomery County","004-012","08","15","President - Vice Pres","08","Uncommitted to any Presidential Candidate","DEM","","19","33","17","1","9" 
"16","Montgomery County","004-012","08","15","U.S. Senator","","Angela Alsobrooks","DEM","Y","53","151","65","6","53" 
"16","Montgomery County","004-012","08","15","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","1","4","0","0","0" 
"16","Montgomery County","004-012","08","15","U.S. Senator","","Marcellus Crews","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-012","08","15","U.S. Senator","","Brian E. Frydenborg","DEM","","0","1","1","0","1" 
"16","Montgomery County","004-012","08","15","U.S. Senator","","Scottie J. Griffin","DEM","","0","0","1","1","0" 
"16","Montgomery County","004-012","08","15","U.S. Senator","","Robert K. Houton","DEM","","1","0","0","0","0" 
"16","Montgomery County","004-012","08","15","U.S. Senator","","Joseph Perez","DEM","","0","0","1","0","2" 
"16","Montgomery County","004-012","08","15","U.S. Senator","","Steven Henry Seuferer","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-012","08","15","U.S. Senator","","David J. Trone","DEM","","57","179","121","15","93" 
"16","Montgomery County","004-012","08","15","U.S. Senator","","Andrew Jaye Wildman","DEM","","0","1","0","0","0" 
"16","Montgomery County","004-012","08","15","U.S. Congress","08","Eric Felber","DEM","","11","38","7","5","9" 
"16","Montgomery County","004-012","08","15","U.S. Congress","08","Jamie Raskin","DEM","Y","99","292","176","17","141" 
"16","Montgomery County","004-012","08","15","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","DEM","Y","88","210","120","15","88" 
"16","Montgomery County","004-012","08","15","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","DEM","Y","93","208","122","14","83" 
"16","Montgomery County","004-012","08","15","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","DEM","Y","84","198","117","13","89" 
"16","Montgomery County","004-012","08","15","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","DEM","Y","88","188","99","11","80" 
"16","Montgomery County","004-012","08","15","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","DEM","","27","101","45","6","27" 
"16","Montgomery County","004-012","08","15","Democratic Delegates","08","Saman Q. Ahmad (Biden)","DEM","Y","74","206","113","14","93" 
"16","Montgomery County","004-012","08","15","Democratic Delegates","08","Mark Feinroth (Biden)","DEM","Y","80","199","122","16","93" 
"16","Montgomery County","004-012","08","15","Democratic Delegates","08","Will Jawando (Biden)","DEM","Y","79","215","128","16","101" 
"16","Montgomery County","004-012","08","15","Democratic Delegates","08","Eric Luedtke (Biden)","DEM","Y","78","190","119","17","94" 
"16","Montgomery County","004-012","08","15","Democratic Delegates","08","Lily Qi (Biden)","DEM","Y","90","264","151","15","118" 
"16","Montgomery County","004-012","08","15","Democratic Delegates","08","Devang M. Shah (Biden)","DEM","Y","76","183","115","12","85" 
"16","Montgomery County","004-012","08","15","Democratic Delegates","08","Liza Smith (Uncommitted)","DEM","","28","71","31","3","19" 
"16","Montgomery County","004-012","08","15","Democratic Delegates","08","Jeff Waldstreicher (Biden)","DEM","Y","79","194","123","17","90" 
"16","Montgomery County","004-012","08","15","Democratic Delegates","08","Jheanelle K. Wilkins (Biden)","DEM","Y","80","204","129","15","93" 
"16","Montgomery County","004-012","08","15","Democratic Delegates","08","Teresa Saavedra Woorman (Biden)","DEM","Y","74","200","127","15","99" 
"16","Montgomery County","004-012","08","15","Democratic Delegates","08","Julie Rodin Zebrak (Biden)","DEM","Y","83","209","130","16","99" 
"16","Montgomery County","004-013","08","16","President - Vice Pres","","Joe Biden","DEM","Y","52","267","193","13","94" 
"16","Montgomery County","004-013","08","16","President - Vice Pres","","Dean Phillips","DEM","","0","4","0","0","2" 
"16","Montgomery County","004-013","08","16","President - Vice Pres","","Marianne Williamson","DEM","","0","4","0","0","0" 
"16","Montgomery County","004-013","08","16","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","5","28","7","1","9" 
"16","Montgomery County","004-013","08","16","President - Vice Pres","08","Joe Biden","DEM","Y","52","267","193","13","94" 
"16","Montgomery County","004-013","08","16","President - Vice Pres","08","Dean Phillips","DEM","","0","4","0","0","2" 
"16","Montgomery County","004-013","08","16","President - Vice Pres","08","Marianne Williamson","DEM","","0","4","0","0","0" 
"16","Montgomery County","004-013","08","16","President - Vice Pres","08","Uncommitted to any Presidential Candidate","DEM","","5","28","7","1","9" 
"16","Montgomery County","004-013","08","16","U.S. Senator","","Angela Alsobrooks","DEM","Y","27","142","77","6","43" 
"16","Montgomery County","004-013","08","16","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","0","1","0","0","0" 
"16","Montgomery County","004-013","08","16","U.S. Senator","","Marcellus Crews","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-013","08","16","U.S. Senator","","Brian E. Frydenborg","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-013","08","16","U.S. Senator","","Scottie J. Griffin","DEM","","1","0","0","0","0" 
"16","Montgomery County","004-013","08","16","U.S. Senator","","Robert K. Houton","DEM","","0","2","1","0","0" 
"16","Montgomery County","004-013","08","16","U.S. Senator","","Joseph Perez","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-013","08","16","U.S. Senator","","Steven Henry Seuferer","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-013","08","16","U.S. Senator","","David J. Trone","DEM","","28","157","121","8","62" 
"16","Montgomery County","004-013","08","16","U.S. Senator","","Andrew Jaye Wildman","DEM","","0","1","0","0","0" 
"16","Montgomery County","004-013","08","16","U.S. Congress","08","Eric Felber","DEM","","3","24","5","1","3" 
"16","Montgomery County","004-013","08","16","U.S. Congress","08","Jamie Raskin","DEM","Y","54","276","193","13","98" 
"16","Montgomery County","004-013","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","DEM","Y","48","215","143","9","81" 
"16","Montgomery County","004-013","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","DEM","Y","49","217","144","9","84" 
"16","Montgomery County","004-013","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","DEM","Y","45","223","139","11","77" 
"16","Montgomery County","004-013","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","DEM","Y","43","202","132","8","75" 
"16","Montgomery County","004-013","08","16","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","DEM","","12","77","41","2","24" 
"16","Montgomery County","004-013","08","16","Democratic Delegates","08","Saman Q. Ahmad (Biden)","DEM","Y","45","204","150","12","83" 
"16","Montgomery County","004-013","08","16","Democratic Delegates","08","Mark Feinroth (Biden)","DEM","Y","45","210","157","12","81" 
"16","Montgomery County","004-013","08","16","Democratic Delegates","08","Will Jawando (Biden)","DEM","Y","50","218","149","11","83" 
"16","Montgomery County","004-013","08","16","Democratic Delegates","08","Eric Luedtke (Biden)","DEM","Y","44","206","151","11","81" 
"16","Montgomery County","004-013","08","16","Democratic Delegates","08","Lily Qi (Biden)","DEM","Y","46","226","153","13","91" 
"16","Montgomery County","004-013","08","16","Democratic Delegates","08","Devang M. Shah (Biden)","DEM","Y","42","203","142","12","80" 
"16","Montgomery County","004-013","08","16","Democratic Delegates","08","Liza Smith (Uncommitted)","DEM","","11","78","27","4","16" 
"16","Montgomery County","004-013","08","16","Democratic Delegates","08","Jeff Waldstreicher (Biden)","DEM","Y","44","216","150","10","82" 
"16","Montgomery County","004-013","08","16","Democratic Delegates","08","Jheanelle K. Wilkins (Biden)","DEM","Y","44","211","150","11","83" 
"16","Montgomery County","004-013","08","16","Democratic Delegates","08","Teresa Saavedra Woorman (Biden)","DEM","Y","40","206","150","11","86" 
"16","Montgomery County","004-013","08","16","Democratic Delegates","08","Julie Rodin Zebrak (Biden)","DEM","Y","41","205","153","9","86" 
"16","Montgomery County","004-014","08","17","President - Vice Pres","","Joe Biden","DEM","Y","54","224","224","32","169" 
"16","Montgomery County","004-014","08","17","President - Vice Pres","","Dean Phillips","DEM","","1","3","3","0","2" 
"16","Montgomery County","004-014","08","17","President - Vice Pres","","Marianne Williamson","DEM","","0","2","3","1","2" 
"16","Montgomery County","004-014","08","17","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","7","29","9","2","18" 
"16","Montgomery County","004-014","08","17","President - Vice Pres","08","Joe Biden","DEM","Y","54","224","224","32","169" 
"16","Montgomery County","004-014","08","17","President - Vice Pres","08","Dean Phillips","DEM","","1","3","3","0","2" 
"16","Montgomery County","004-014","08","17","President - Vice Pres","08","Marianne Williamson","DEM","","0","2","3","1","2" 
"16","Montgomery County","004-014","08","17","President - Vice Pres","08","Uncommitted to any Presidential Candidate","DEM","","7","29","9","2","18" 
"16","Montgomery County","004-014","08","17","U.S. Senator","","Angela Alsobrooks","DEM","Y","26","134","81","20","78" 
"16","Montgomery County","004-014","08","17","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","1","1","1","0","2" 
"16","Montgomery County","004-014","08","17","U.S. Senator","","Marcellus Crews","DEM","","0","3","1","1","0" 
"16","Montgomery County","004-014","08","17","U.S. Senator","","Brian E. Frydenborg","DEM","","1","0","2","0","1" 
"16","Montgomery County","004-014","08","17","U.S. Senator","","Scottie J. Griffin","DEM","","0","0","1","1","0" 
"16","Montgomery County","004-014","08","17","U.S. Senator","","Robert K. Houton","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-014","08","17","U.S. Senator","","Joseph Perez","DEM","","0","0","0","1","1" 
"16","Montgomery County","004-014","08","17","U.S. Senator","","Steven Henry Seuferer","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-014","08","17","U.S. Senator","","David J. Trone","DEM","","33","115","150","11","105" 
"16","Montgomery County","004-014","08","17","U.S. Senator","","Andrew Jaye Wildman","DEM","","0","1","0","0","0" 
"16","Montgomery County","004-014","08","17","U.S. Congress","08","Eric Felber","DEM","","4","15","10","3","5" 
"16","Montgomery County","004-014","08","17","U.S. Congress","08","Jamie Raskin","DEM","Y","57","238","226","29","178" 
"16","Montgomery County","004-014","08","17","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","DEM","Y","45","189","170","22","131" 
"16","Montgomery County","004-014","08","17","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","DEM","Y","45","188","165","23","133" 
"16","Montgomery County","004-014","08","17","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","DEM","Y","44","168","156","21","130" 
"16","Montgomery County","004-014","08","17","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","DEM","Y","44","161","128","17","116" 
"16","Montgomery County","004-014","08","17","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","DEM","","12","87","70","8","52" 
"16","Montgomery County","004-014","08","17","Democratic Delegates","08","Saman Q. Ahmad (Biden)","DEM","Y","45","188","160","24","113" 
"16","Montgomery County","004-014","08","17","Democratic Delegates","08","Mark Feinroth (Biden)","DEM","Y","46","157","164","23","119" 
"16","Montgomery County","004-014","08","17","Democratic Delegates","08","Will Jawando (Biden)","DEM","Y","46","185","168","24","132" 
"16","Montgomery County","004-014","08","17","Democratic Delegates","08","Eric Luedtke (Biden)","DEM","Y","42","159","161","21","117" 
"16","Montgomery County","004-014","08","17","Democratic Delegates","08","Lily Qi (Biden)","DEM","Y","46","190","173","25","120" 
"16","Montgomery County","004-014","08","17","Democratic Delegates","08","Devang M. Shah (Biden)","DEM","Y","42","160","147","23","112" 
"16","Montgomery County","004-014","08","17","Democratic Delegates","08","Liza Smith (Uncommitted)","DEM","","11","65","52","7","41" 
"16","Montgomery County","004-014","08","17","Democratic Delegates","08","Jeff Waldstreicher (Biden)","DEM","Y","41","158","161","22","120" 
"16","Montgomery County","004-014","08","17","Democratic Delegates","08","Jheanelle K. Wilkins (Biden)","DEM","Y","47","185","165","23","119" 
"16","Montgomery County","004-014","08","17","Democratic Delegates","08","Teresa Saavedra Woorman (Biden)","DEM","Y","47","173","170","23","124" 
"16","Montgomery County","004-014","08","17","Democratic Delegates","08","Julie Rodin Zebrak (Biden)","DEM","Y","41","178","172","23","127" 
"16","Montgomery County","004-015","08","18","President - Vice Pres","","Joe Biden","DEM","Y","16","57","32","6","66" 
"16","Montgomery County","004-015","08","18","President - Vice Pres","","Dean Phillips","DEM","","1","1","1","0","1" 
"16","Montgomery County","004-015","08","18","President - Vice Pres","","Marianne Williamson","DEM","","0","2","0","0","1" 
"16","Montgomery County","004-015","08","18","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","0","12","1","1","8" 
"16","Montgomery County","004-015","08","18","President - Vice Pres","08","Joe Biden","DEM","Y","16","57","32","6","66" 
"16","Montgomery County","004-015","08","18","President - Vice Pres","08","Dean Phillips","DEM","","1","1","1","0","1" 
"16","Montgomery County","004-015","08","18","President - Vice Pres","08","Marianne Williamson","DEM","","0","2","0","0","1" 
"16","Montgomery County","004-015","08","18","President - Vice Pres","08","Uncommitted to any Presidential Candidate","DEM","","0","12","1","1","8" 
"16","Montgomery County","004-015","08","18","U.S. Senator","","Angela Alsobrooks","DEM","Y","11","30","16","4","45" 
"16","Montgomery County","004-015","08","18","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-015","08","18","U.S. Senator","","Marcellus Crews","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-015","08","18","U.S. Senator","","Brian E. Frydenborg","DEM","","0","0","1","0","1" 
"16","Montgomery County","004-015","08","18","U.S. Senator","","Scottie J. Griffin","DEM","","0","1","0","0","0" 
"16","Montgomery County","004-015","08","18","U.S. Senator","","Robert K. Houton","DEM","","0","0","1","0","0" 
"16","Montgomery County","004-015","08","18","U.S. Senator","","Joseph Perez","DEM","","0","1","0","0","3" 
"16","Montgomery County","004-015","08","18","U.S. Senator","","Steven Henry Seuferer","DEM","","0","0","0","0","0" 
"16","Montgomery County","004-015","08","18","U.S. Senator","","David J. Trone","DEM","","6","39","15","3","25" 
